data,AMBEV,rsi,roc,willr,BRF,EURO,Heineken_euro,JBS,DOLAR,IBOVESPA,cdi,Risco_Brasil,Dividends,selic_meta_diario,selic_overnight_diario,taxa_desemprego_pnad_mensal_diario,volume_vendas_varejo_setor_diario_x,ipca_diario,igpm_diario,volume_vendas_varejo_setor_diario_y,producao_bens_consumo_diario,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily
2002-03-05,0.814,65.887,1.17,-52.336,,,28.605,,,14011.0,0.068,759,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-06,0.81,63.796,1.23,-60.748,,,28.894,,,13839.0,0.068,766,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-07,0.802,67.163,2.674,-35.514,,,28.637,,,13726.0,0.068,767,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-08,0.814,56.13,-0.48,-85.047,,,28.585,,,13962.0,0.068,743,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-11,0.814,62.296,0.314,-39.252,,,29.062,,,13696.0,0.068,740,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-12,0.851,62.983,0.052,-33.645,,,29.28,,,14181.0,0.068,727,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-13,0.835,58.052,0.371,-57.944,,,29.023,,,14244.0,0.068,717,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-14,0.816,57.126,0.478,-62.617,,,29.152,,,14117.0,0.068,698,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-15,0.824,60.642,1.054,-22.353,,,29.119,,,14365.0,0.068,703,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-18,0.835,59.038,0.157,-31.765,,,29.107,,,14245.0,0.068,705,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-19,0.855,55.481,-0.578,-52.941,,,28.881,,,14118.0,0.068,705,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-20,0.824,58.052,0.792,-33.333,,,28.991,,,14090.0,0.067,698,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-21,0.796,56.603,-0.99,-41.667,,,29.184,,,13717.0,0.068,718,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-22,0.812,50.581,0.161,-70.968,,,29.705,,,13312.0,0.068,728,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-25,0.814,46.303,-3.706,-82.727,,,29.795,,,13278.0,0.068,731,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-26,0.81,44.991,-4.422,-90.0,,,29.763,,,13570.0,0.068,723,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-27,0.81,46.421,-2.743,-82.143,,,29.731,,,13425.0,0.068,725,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-28,0.814,46.634,-2.433,-75.207,,,30.053,,,13255.0,0.068,717,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-03-29,0.814,41.317,-5.321,-95.833,,,29.731,,,,,717,0.0,0.145,0.145,,2.818,0.022,0.004,2.818,3.564,0.047,4.062,0.259,0.266
2002-04-01,0.798,44.712,-4.138,-74.074,,,29.731,,,13467.0,0.067,718,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-02,0.814,37.937,-5.5,-92.258,,,30.246,,,13245.0,0.067,720,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-03,0.814,40.206,-5.818,-85.806,,,30.246,,,13085.0,0.067,728,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-04,0.814,42.032,-5.05,-80.645,,,30.246,,,13360.0,0.067,733,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-05,0.814,41.352,-3.69,-83.226,,,30.406,,,13276.0,0.067,737,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-08,0.814,40.471,-2.656,-86.184,,,30.76,,,13160.0,0.067,744,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-09,0.806,42.324,-1.851,-76.336,,,30.986,,,13195.0,0.067,746,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-10,0.814,46.666,-1.302,-54.717,2.206,,31.307,,,13416.0,0.067,746,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-11,0.814,46.445,-1.409,-44.706,,,31.05,,,13411.0,0.067,739,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-12,0.855,43.76,-0.441,-55.556,,,31.211,,,13751.0,0.067,722,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-15,0.855,36.241,-3.443,-76.786,,,30.632,,,13472.0,0.067,748,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-16,0.855,34.486,-1.735,-86.607,,,30.664,,,13623.0,0.067,732,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-17,0.855,32.777,-2.894,-88.524,,,31.082,,,13732.0,0.067,733,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-18,0.855,31.552,-3.767,-90.625,,,31.147,,,13573.0,0.067,740,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-19,0.814,31.552,-3.554,-88.571,,,31.211,,,13478.0,0.067,741,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-22,0.816,37.324,-2.339,-70.37,,,31.372,,,13224.0,0.067,751,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-23,0.824,33.083,-4.049,-89.286,,,31.854,,,13188.0,0.067,772,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-24,0.826,40.916,-3.516,-66.071,,,31.867,,,13381.0,0.067,783,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-25,0.818,40.138,-3.683,-69.643,,,31.867,,,13273.0,0.067,794,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-26,0.812,45.447,-1.992,-52.679,,,32.176,,,13076.0,0.067,815,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-29,0.82,42.459,-0.566,-65.179,,,32.461,,,13090.0,0.067,825,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-04-30,0.831,37.863,-1.31,-86.487,,,32.331,,,13085.0,0.066,857,0.0,0.145,0.144,,2.5,0.027,0.025,2.5,3.686,0.047,4.082,0.268,0.266
2002-05-01,0.831,39.336,-0.401,-77.528,,,32.331,,,,,854,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-02,0.849,44.443,1.094,-37.705,,,31.749,,,12538.0,0.067,883,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-03,0.841,44.997,1.209,-34.426,,,31.749,,,12610.0,0.067,879,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-06,0.824,44.051,0.0,-51.351,,,31.704,,,12430.0,0.066,906,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-07,0.82,45.889,1.734,-60.377,,,31.601,,,12342.0,0.066,903,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-08,0.831,72.073,9.282,-6.944,,,31.588,,,12617.0,0.066,902,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-09,0.831,61.751,6.621,-30.556,,,31.103,,,12102.0,0.066,949,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-10,0.831,62.765,5.985,-26.389,,,30.779,,,12130.0,0.066,945,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-13,0.814,65.192,8.082,-16.827,,,31.038,,,12002.0,0.067,973,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-14,0.814,59.151,7.732,-32.212,,,31.057,,,12204.0,0.067,950,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-15,0.815,60.386,7.998,-27.404,,,30.488,,,12350.0,0.067,921,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-16,0.816,61.876,7.574,-21.635,,,30.256,,,12660.0,0.067,905,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-17,0.822,61.876,7.452,-21.635,,,30.068,,,12699.0,0.067,919,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-20,0.81,58.275,6.727,-30.542,,,29.932,,,12668.0,0.067,928,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-21,0.816,55.415,5.568,-37.438,,,29.46,,,12701.0,0.066,940,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-22,0.822,52.258,-4.013,-45.32,,,29.493,,,12368.0,0.066,959,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-23,0.815,56.434,-0.054,-33.005,,,29.894,,,12556.0,0.067,972,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-24,0.824,54.984,-0.906,-42.045,,,30.068,,,12574.0,0.067,990,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-27,0.82,59.326,-0.632,-44.762,,,29.881,,,12698.0,0.067,982,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-28,0.831,64.031,2.892,-14.815,,,30.003,,,12728.0,0.067,984,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-29,0.828,52.023,-1.012,-73.148,,,30.075,,,12985.0,0.066,979,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-30,0.828,55.974,-0.159,-47.222,,,30.075,,,,,980,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-05-31,0.822,61.468,2.223,-12.821,,,29.758,,,12861.0,0.065,976,0.0,0.145,0.144,,2.632,0.009,0.038,2.632,3.691,0.047,4.098,0.264,0.266
2002-06-03,0.833,60.386,2.831,-24.409,,,29.829,,,12659.0,0.062,1.006,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-04,0.833,62.74,4.682,-15.942,,,29.551,,,12600.0,0.051,1.072,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-05,0.816,63.67,6.026,-15.646,,,29.932,,,12590.0,0.06,1.127,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-06,0.816,64.505,4.981,-10.884,,,29.81,,,12113.0,0.063,1.199,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-07,0.816,59.267,4.032,-27.891,,,29.415,,,12283.0,0.065,1.181,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-10,0.814,60.104,2.862,-23.81,,,29.641,,,12600.0,0.066,1.144,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-11,0.814,59.664,0.937,-28.682,,,29.939,,,12210.0,0.066,1.208,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-12,0.818,58.737,4.144,-31.783,,,29.234,,,12133.0,0.066,1.296,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-13,0.81,56.606,2.121,-38.76,,,28.904,,,11962.0,0.066,1.237,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-14,0.796,59.588,0.621,-25.581,,,28.549,,,11699.0,0.067,1.315,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-17,0.794,53.114,-0.519,-47.287,,,28.419,,,11937.0,0.067,1.250,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-18,0.796,52.027,-1.799,-65.347,,,28.393,,,11821.0,0.067,1.313,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-19,0.794,57.13,-0.819,-46.988,,,28.238,,,11493.0,0.067,1.382,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-20,0.727,47.802,-3.52,-81.731,,,27.546,,,10909.0,0.067,1.593,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-21,0.723,46.212,-2.739,-90.385,,,27.579,,,10398.0,0.067,1.706,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-24,0.749,47.261,-2.782,-80.909,2.218,,27.805,,,10759.0,0.067,1.524,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-25,0.769,44.459,-3.455,-86.667,,,27.895,,,10706.0,0.067,1.631,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-26,0.763,43.898,-3.411,-89.216,,,28.031,,,10691.0,0.067,1.709,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-27,0.761,46.559,-2.388,-77.67,,,28.128,,,11013.0,0.067,1.599,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-06-28,0.765,41.202,-4.683,-80.597,,,28.736,,,11139.0,0.067,1.527,0.0,0.145,0.143,,2.5,0.016,0.07,2.5,3.536,0.047,4.132,0.264,0.266
2002-07-01,0.774,38.798,-4.021,-91.045,2.233,,28.309,,,10892.0,0.067,1.599,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-02,0.763,46.901,-1.99,-62.903,,,28.128,,,10846.0,0.067,1.682,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-03,0.763,43.78,-4.233,-64.189,,,28.309,,,10636.0,0.067,1.727,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-04,0.764,37.463,-4.019,-88.158,,,28.309,,,10655.0,0.067,1.718,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-05,0.763,37.945,-3.454,-83.544,,,27.941,,,10524.0,0.067,1.715,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-08,0.774,36.726,-4.134,-88.608,,,27.941,,,10687.0,0.067,1.687,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-09,0.774,42.678,-2.083,-69.343,,,28.025,,,,0.067,1.610,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-10,0.774,45.877,-1.177,-53.719,,,27.663,,,10556.0,0.067,1.630,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-11,0.782,52.592,0.0,-30.469,,,26.977,,,10806.0,0.067,1.548,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-12,0.774,55.135,2.268,-19.531,,,26.525,,,10967.0,0.067,1.514,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-15,0.774,58.076,3.972,-9.774,,,25.82,,,10633.0,0.067,1.546,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-16,0.804,53.418,0.962,-25.564,,,25.671,,,10578.0,0.067,1.554,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-17,0.824,50.905,1.24,-34.586,,,25.994,,,10755.0,0.066,1.551,0.0,0.145,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-18,0.835,55.25,4.738,-24.658,,,26.201,,,10813.0,0.065,1.510,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-19,0.818,61.199,6.659,-13.018,,,26.156,,,10583.0,0.065,1.550,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-22,0.804,62.644,7.684,-15.591,,,25.742,,,9892.0,0.065,1.619,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-23,0.784,69.794,9.493,-5.677,,,26.053,,,9746.0,0.065,1.700,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-24,0.794,70.813,9.204,-9.96,,,25.917,,,9937.0,0.065,1.751,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-25,0.753,74.995,9.734,-3.261,,,26.072,,,9666.0,0.065,1.849,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-26,0.749,71.402,8.131,-8.922,,,26.188,,,9217.0,0.065,1.991,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-29,0.749,64.324,5.495,-22.951,,,26.77,,,9240.0,0.065,2.164,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-30,0.733,67.862,8.413,-10.748,,,26.964,,,9342.0,0.065,2.390,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-07-31,0.769,66.359,8.733,-14.019,,,26.997,,,9763.0,0.065,2.307,0.0,0.143,0.144,,2.55,0.036,0.089,2.55,3.964,0.047,4.131,0.264,0.267
2002-08-01,0.774,60.39,5.892,-27.57,,,26.66,,,9760.0,0.065,2.060,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-02,0.804,62.986,4.954,-19.635,,,26.35,,,9852.0,0.065,2.047,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-05,0.804,64.875,5.236,-12.329,,,25.8,,,9470.0,0.065,2.180,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-06,0.78,52.299,-1.345,-50.259,,,26.35,,,9755.0,0.065,2.126,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-07,0.774,47.873,-3.371,-63.682,,,26.854,,,9870.0,0.065,1.922,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-08,0.763,33.02,-12.942,-99.293,,,26.835,,,10316.0,0.065,1.759,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-09,0.776,34.028,-11.963,-96.82,,,27.145,,,9986.0,0.065,2.005,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-12,0.798,33.716,-10.764,-95.206,,,26.887,,,9724.0,0.065,2.221,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-13,0.814,35.315,-11.713,-91.781,,,26.725,,,9444.0,0.065,2.284,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-14,0.804,37.896,-10.627,-86.301,,,26.932,,,9343.0,0.065,2.159,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-15,0.804,35.422,-10.631,-95.206,,,27.417,,,9183.0,0.065,2.177,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-16,0.804,37.287,-11.013,-91.438,,,27.572,,,9526.0,0.065,2.091,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-19,0.804,39.839,-10.976,-86.301,,,27.669,,,9417.0,0.065,1.994,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-20,0.814,39.265,-8.081,-88.014,,,27.378,,,9263.0,0.065,2.017,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-21,0.804,47.276,-4.105,-71.233,,,27.902,,,9438.0,0.065,1.877,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-22,0.804,51.879,5.902,-58.657,,,27.546,,,9703.0,0.065,1.903,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-23,0.794,50.723,5.047,-48.585,,,27.385,,,9676.0,0.065,1.845,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-26,0.794,51.594,5.614,-38.503,,,27.32,,,10098.0,0.065,1.767,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-27,0.82,51.594,5.03,-17.266,,,27.352,,,10372.0,0.065,1.717,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-28,0.814,48.919,3.233,-28.777,,,27.087,,,10380.0,0.065,1.717,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-29,0.794,39.205,0.778,-75.51,,,26.803,,,10455.0,0.065,1.661,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-08-30,0.794,35.759,-1.602,-92.258,,,26.809,,,10382.0,0.065,1.633,0.0,0.143,0.143,,2.636,0.023,0.105,2.636,4.118,0.047,4.127,0.259,0.267
2002-09-02,0.804,37.244,-1.973,-87.097,,,26.893,,,10378.0,0.065,1.618,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-03,0.78,40.221,-0.824,-76.774,,,27.107,,,10136.0,0.065,1.729,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-04,0.774,41.16,-3.157,-73.548,,,27.495,,,9997.0,0.065,1.698,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-05,0.774,42.522,-4.469,-69.032,,,27.805,,,9723.0,0.065,1.708,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-06,0.774,45.064,-3.379,-60.645,,,27.934,,,9717.0,0.065,1.734,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-09,0.771,47.927,-2.895,-50.968,2.233,,27.773,,,9954.0,0.065,1.672,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-10,0.771,43.828,-4.211,-67.097,,,27.482,,,9960.0,0.065,1.690,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-11,0.794,41.533,-4.193,-75.839,,,27.488,,,10182.0,0.065,1.706,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-12,0.792,37.964,-1.82,-82.036,,,27.087,,,10173.0,0.065,1.704,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-13,0.774,35.842,-0.955,-91.617,,,26.957,,,10181.0,0.065,1.719,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-16,0.763,40.541,-0.224,-76.51,,,26.445,,,9831.0,0.065,1.719,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-17,0.763,38.108,-2.05,-78.261,,,26.367,,,9650.0,0.065,1.862,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-18,0.745,39.035,-2.099,-74.783,,,26.295,,,9505.0,0.065,1.942,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-19,0.744,37.963,-2.862,-80.87,,,26.516,,,9372.0,0.065,2.050,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-20,0.743,37.332,-3.77,-84.348,,,26.159,,,9585.0,0.065,1.982,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-23,0.743,38.162,-4.39,-81.739,,,26.152,,,9264.0,0.065,2.207,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-24,0.763,34.401,-4.341,-95.902,,,24.439,,,9148.0,0.065,2.213,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
2002-09-25,0.774,33.474,-3.878,-90.441,,,25.315,,,9228.0,0.065,2.179,0.0,0.143,0.143,,2.441,0.025,0.109,2.441,4.005,0.047,4.132,0.259,0.267
